Number,Name,Run,Speed,Splits,Orig_Split_1_Time,Orig_Split_2_Time,Orig_Split_3_Time,Orig_Split_4_Time,Orig_Split_5_Time,Clean_Split_1_Time,Clean_Split_2_Time,Clean_Split_3_Time,Clean_Split_4_Time,Clean_Split_5_Time,Sector_Times,Sector_1_Time,Sector_2_Time,Sector_3_Time,Sector_4_Time,Sector_5_Time,Split_1_Rank,Split_2_Rank,Split_3_Rank,Split_4_Rank,Split_5_Rank,Sector_1_Rank,Sector_2_Rank,Sector_3_Rank,Sector_4_Rank,Sector_5_Rank,Speed_Rank,Cumulative_from_Split_1_Time,Cumulative_from_Split_2_Time,Cumulative_from_Split_3_Time,Cumulative_from_Split_4_Time,Cumulative_from_Split_1_Rank,Cumulative_from_Split_2_Rank,Cumulative_from_Split_3_Rank,Cumulative_from_Split_4_Rank
68,MARINI Hugo *,3,43.088,"['0:48.054', '5:13.207', '6:38.511', '7:11.119', '7:36.547', '7:36.547', '7:36.547', '7:36.547', '7:36.547']",0:48.054,5:13.207,6:38.511,7:11.119,7:36.547,48.054,313.207,398.511,431.119,456.547,"[48.054, 265.153, 85.30400000000003, 32.608000000000004, 25.427999999999997, 0.0, 0.0, 0.0, 0.0]",48.054,265.153,85.30400000000003,32.608000000000004,25.427999999999997,15,205,187,185,180,15,215,228,116,70,150,408.49300000000005,143.34000000000003,58.036,25.427999999999997,182,210,83,70
65,KUHN Bodhi *,1,32.907,"['0:50.425', '4:29.386', '7:01.393', '10:06.166']",0:50.425,4:29.386,7:01.393,10:06.166,,50.425,269.386,421.393,606.166,,"[50.425, 218.961, 152.00699999999995, 184.77300000000008, None]",50.425,218.961,152.00699999999995,184.77300000000008,,159,168,194,227,327,159,178,243,333,327,320,,,,,327,327,327,327
65,KUHN Bodhi *,2,42.528,"['0:50.811', '5:29.408', '6:46.818', '7:19.646', '7:47.050']",0:50.811,5:29.408,6:46.818,7:19.646,7:47.050,50.811,329.408,406.818,439.646,467.05,"[50.811, 278.59700000000004, 77.40999999999997, 32.82800000000003, 27.403999999999996]",50.811,278.59700000000004,77.40999999999997,32.82800000000003,27.403999999999996,176,220,188,186,181,176,227,222,136,230,205,416.23900000000003,137.642,60.23200000000003,27.403999999999996,183,205,190,230
65,KUHN Bodhi *,3,43.373,"['0:49.784', '6:08.568', '8:48.749', '9:21.093', '9:47.070', '7:47.050', '7:47.050', '7:47.050', '7:47.050']",0:49.784,6:08.568,8:48.749,9:21.093,9:47.070,49.784,368.568,528.749,561.093,587.07,"[49.784, 318.784, 160.18100000000004, 32.34399999999994, 25.97700000000009, -120.02000000000004, 0.0, 0.0, 0.0]",49.784,318.784,160.18100000000004,32.34399999999994,25.97700000000009,109,244,224,221,217,109,249,247,95,122,126,537.2860000000001,218.50200000000007,58.321000000000026,25.97700000000009,218,228,100,122
99,GOODWILL Douglas *,1,44.199,"['4:22.121', '6:58.253', '7:31.803', '7:58.269', '0:50.499', '7:58.269', '7:58.269', '7:58.269', '7:58.269']",4:22.121,6:58.253,7:31.803,7:58.269,0:50.499,262.121,418.253,451.803,478.269,50.499,"[262.121, 156.132, 33.55000000000001, 26.466000000000008, -427.77, 427.77, 0.0, 0.0, 0.0]",262.121,156.132,33.55000000000001,26.466000000000008,-427.77,337,262,205,199,1,337,133,15,16,7,60,-211.62199999999999,-367.75399999999996,-401.304,-427.77,1,7,8,7
99,GOODWILL Douglas *,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
99,GOODWILL Douglas *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
101,GIRONDE Mael *,1,41.237,"['0:51.931', '6:48.970', '10:26.480', '11:00.413', '11:28.742']",0:51.931,6:48.970,10:26.480,11:00.413,11:28.742,51.931,408.97,626.48,660.413,688.742,"[51.931, 357.03900000000004, 217.51, 33.93299999999999, 28.32899999999995]",51.931,357.03900000000004,217.51,33.93299999999999,28.32899999999995,239,259,236,234,230,239,265,261,240,264,273,636.8109999999999,279.77199999999993,62.261999999999944,28.32899999999995,233,243,241,264
101,GIRONDE Mael *,2,40.404,"['0:51.040', '5:42.002', '6:52.789', '7:26.649', '7:58.545', '1:03.364', '5:11.478', '6:20.448', '7:58.545', '7:58.545', '7:58.545', '7:58.545']",0:51.040,5:42.002,6:52.789,7:26.649,7:58.545,51.04,342.002,412.789,446.649,478.545,"[51.04, 290.962, 70.78699999999998, 33.860000000000014, 31.896000000000015, -415.18100000000004, 248.114, 68.96999999999997, 98.09700000000004, 0.0, 0.0, 0.0]",51.04,290.962,70.78699999999998,33.860000000000014,31.896000000000015,193,233,191,189,184,193,238,218,232,298,296,427.505,136.543,65.75600000000003,31.896000000000015,187,204,282,298
101,GIRONDE Mael *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
104,GRISEL Léo *,1,41.885,"['0:52.434', '8:46.423', '9:25.566', '14:10.881', '14:38.836']",0:52.434,8:46.423,9:25.566,14:10.881,14:38.836,52.434,526.423,565.566,850.881,878.836,"[52.434, 473.98900000000003, 39.14300000000003, 285.31499999999994, 27.95500000000004]",52.434,473.98900000000003,39.14300000000003,285.31499999999994,27.95500000000004,257,292,230,267,259,257,295,150,339,253,253,826.402,352.413,313.27,27.95500000000004,262,259,324,253
104,GRISEL Léo *,2,43.4,"['0:52.543', '5:28.835', '7:04.065', '7:36.935', '8:03.428']",0:52.543,5:28.835,7:04.065,7:36.935,8:03.428,52.543,328.835,424.065,456.935,483.428,"[52.543, 276.292, 95.23000000000002, 32.870000000000005, 26.492999999999995]",52.543,276.292,95.23000000000002,32.870000000000005,26.492999999999995,260,219,197,194,187,260,224,232,140,162,125,430.885,154.59300000000002,59.363,26.492999999999995,190,214,144,162
104,GRISEL Léo *,3,19.608,"['0:50.153', '30:46.190', '34:44.729', '35:43.588', '8:03.428', '8:03.428', '8:03.428', '8:03.428']",0:50.153,30:46.190,34:44.729,35:43.588,8:03.428,50.153,1846.19,2084.729,2143.588,483.428,"[50.153, 1796.037, 238.53899999999976, 58.85900000000038, -1660.1600000000003, 0.0, 0.0, 0.0]",50.153,1796.037,238.53899999999976,58.85900000000038,-1660.1600000000003,140,339,335,334,187,140,339,267,309,4,341,433.275,-1362.7620000000002,-1601.301,-1660.1600000000003,193,3,4,4
75,KERR Henry,1,44.72,"['0:49.667', '8:21.261', '17:25.688', '17:57.256', '18:24.996']",0:49.667,8:21.261,17:25.688,17:57.256,18:24.996,49.667,501.261,1045.688,1077.256,1104.996,"[49.667, 451.59400000000005, 544.4270000000001, 31.567999999999984, 27.74000000000001]",49.667,451.59400000000005,544.4270000000001,31.567999999999984,27.74000000000001,97,285,289,289,279,97,290,296,32,247,38,1055.3290000000002,603.7350000000001,59.30799999999999,27.74000000000001,279,278,139,247
75,KERR Henry,2,43.663,"['0:50.459', '9:22.371', '10:00.423', '10:32.426', '10:58.496']",0:50.459,9:22.371,10:00.423,10:32.426,10:58.496,50.459,562.371,600.423,632.426,658.496,"[50.459, 511.912, 38.05200000000002, 32.00300000000004, 26.069999999999936]",50.459,511.912,38.05200000000002,32.00300000000004,26.069999999999936,163,297,234,232,227,163,300,97,63,131,102,608.037,96.125,58.07299999999998,26.069999999999936,229,70,85,131
75,KERR Henry,3,44.499,"['0:50.388', '6:45.844', '7:21.781', '7:54.132', '8:19.854', '8:19.854', '8:19.854', '8:19.854', '8:19.854']",0:50.388,6:45.844,7:21.781,7:54.132,8:19.854,50.388,405.844,441.781,474.132,499.854,"[50.388, 355.456, 35.93700000000001, 32.351, 25.72199999999998, 0.0, 0.0, 0.0, 0.0]",50.388,355.456,35.93700000000001,32.351,25.72199999999998,155,258,202,198,193,155,264,27,97,96,43,449.466,94.00999999999999,58.07299999999998,25.72199999999998,197,36,85,96
112,SCHNOELLER Kilian,1,42.578,"['0:52.590', '6:06.041', '7:37.064', '8:10.559', '8:43.053']",0:52.590,6:06.041,7:37.064,8:10.559,8:43.053,52.59,366.041,457.064,490.559,523.053,"[52.59, 313.451, 91.02300000000002, 33.495000000000005, 32.49399999999997]",52.59,313.451,91.02300000000002,33.495000000000005,32.49399999999997,263,241,207,203,201,263,246,230,206,300,200,470.46299999999997,157.012,65.98899999999998,32.49399999999997,205,215,283,300
112,SCHNOELLER Kilian,2,42.959,"['0:52.158', '4:57.202', '7:35.486', '8:09.327', '8:36.233', '8:36.233', '8:36.233', '8:36.233', '8:36.233']",0:52.158,4:57.202,7:35.486,8:09.327,8:36.233,52.158,297.202,455.486,489.327,516.233,"[52.158, 245.04399999999998, 158.284, 33.84100000000001, 26.90599999999995, 0.0, 0.0, 0.0, 0.0]",52.158,245.04399999999998,158.284,33.84100000000001,26.90599999999995,246,193,206,201,199,246,198,245,229,204,165,464.07499999999993,219.03099999999995,60.74699999999996,26.90599999999995,202,229,204,204
112,SCHNOELLER Kilian,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
36,ATWILL Philip,1,41.332,"['0:54.825', '4:30.306', '8:04.975', '8:39.070', '9:09.669']",0:54.825,4:30.306,8:04.975,8:39.070,9:09.669,54.825,270.306,484.975,519.07,549.669,"[54.825, 215.481, 214.66900000000004, 34.09500000000003, 30.598999999999933]",54.825,215.481,214.66900000000004,34.09500000000003,30.598999999999933,294,170,217,213,209,294,172,260,250,294,271,494.844,279.363,64.69399999999996,30.598999999999933,213,242,276,294
36,ATWILL Philip,2,42.453,"['1:34.349', '7:02.554', '7:41.317', '8:15.903', '8:44.280', '8:44.280', '8:44.280', '8:44.280', '8:44.280']",1:34.349,7:02.554,7:41.317,8:15.903,8:44.280,94.34899999999999,422.554,461.317,495.903,524.28,"[94.34899999999999, 328.205, 38.763000000000034, 34.58600000000001, 28.376999999999953, 0.0, 0.0, 0.0, 0.0]",94.34899999999999,328.205,38.763000000000034,34.58600000000001,28.376999999999953,309,265,210,205,202,309,252,133,266,267,212,429.931,101.726,62.962999999999965,28.376999999999953,189,162,256,267
36,ATWILL Philip,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
145,SCHULTE Jesse *,1,40.701,"['0:54.793', '5:21.493', '26:24.162', '26:59.706', '27:26.452']",0:54.793,5:21.493,26:24.162,26:59.706,27:26.452,54.793,321.493,1584.162,1619.706,1646.452,"[54.793, 266.7, 1262.669, 35.54399999999987, 26.746000000000095]",54.793,266.7,1262.669,35.54399999999987,26.746000000000095,293,211,322,321,312,293,217,333,286,189,290,1591.659,1324.959,62.289999999999964,26.746000000000095,312,319,243,189
145,SCHULTE Jesse *,2,41.214,"['0:53.240', '5:56.860', '7:54.410', '8:29.629', '8:57.982']",0:53.240,5:56.860,7:54.410,8:29.629,8:57.982,53.24,356.86,474.40999999999997,509.629,537.982,"[53.24, 303.62, 117.54999999999995, 35.21900000000005, 28.352999999999952]",53.24,303.62,117.54999999999995,35.21900000000005,28.352999999999952,278,238,212,208,204,278,242,236,283,265,275,484.74199999999996,181.12199999999996,63.572,28.352999999999952,208,218,263,265
145,SCHULTE Jesse *,3,40.314,"['2:26.632', '8:41.559', '10:59.893', '11:36.502', '12:04.587', '8:57.982', '8:57.982', '8:57.982', '8:57.982']",2:26.632,8:41.559,10:59.893,11:36.502,12:04.587,146.632,521.559,659.893,696.502,724.587,"[146.632, 374.92699999999996, 138.33400000000006, 36.608999999999924, 28.085000000000036, -186.60500000000002, 0.0, 0.0, 0.0]",146.632,374.92699999999996,138.33400000000006,36.608999999999924,28.085000000000036,314,289,240,240,235,314,272,241,295,258,298,577.9549999999999,203.02800000000002,64.69399999999996,28.085000000000036,224,222,276,258
77,INTROZZI Stefano,1,41.788,"['0:50.316', '6:37.362', '8:01.129', '8:34.637', '9:03.616']",0:50.316,6:37.362,8:01.129,8:34.637,9:03.616,50.316,397.362,481.129,514.637,543.616,"[50.316, 347.04600000000005, 83.767, 33.507999999999925, 28.979000000000042]",50.316,347.04600000000005,83.767,33.507999999999925,28.979000000000042,152,253,215,210,207,152,259,224,208,281,255,493.29999999999995,146.25399999999996,62.486999999999966,28.979000000000042,212,213,248,281
77,INTROZZI Stefano,2,42.105,"['0:49.652', '24:54.014', '25:55.519', '26:28.791', '26:55.390', '9:03.616', '9:03.616', '9:03.616', '9:03.616']",0:49.652,24:54.014,25:55.519,26:28.791,26:55.390,49.652,1494.014,1555.519,1588.791,1615.39,"[49.652, 1444.3619999999999, 61.50500000000011, 33.271999999999935, 26.59900000000016, -1071.7740000000001, 0.0, 0.0, 0.0]",49.652,1444.3619999999999,61.50500000000011,33.271999999999935,26.59900000000016,94,336,321,320,310,94,336,213,178,174,243,1565.738,121.3760000000002,59.871000000000095,26.59900000000016,310,199,173,174
77,INTROZZI Stefano,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
92,IRMISCH Erik,1,41.522,"['0:50.175', '5:34.784', '17:49.677', '18:23.994', '18:52.505']",0:50.175,5:34.784,17:49.677,18:23.994,18:52.505,50.175,334.784,1069.677,1103.994,1132.505,"[50.175, 284.609, 734.8929999999999, 34.31700000000001, 28.511000000000195]",50.175,284.609,734.8929999999999,34.31700000000001,28.511000000000195,142,229,293,293,283,142,233,306,256,271,263,1082.3300000000002,797.7210000000001,62.8280000000002,28.511000000000195,283,292,254,271
92,IRMISCH Erik,2,41.691,"['3:11.862', '7:34.098', '8:13.172', '8:48.061', '9:20.045', '9:20.045', '9:20.045', '9:20.045', '9:20.045']",3:11.862,7:34.098,8:13.172,8:48.061,9:20.045,191.862,454.098,493.172,528.061,560.045,"[191.862, 262.236, 39.07400000000001, 34.88900000000001, 31.983999999999924, 0.0, 0.0, 0.0, 0.0]",191.862,262.236,39.07400000000001,34.88900000000001,31.983999999999924,332,273,218,215,211,332,213,146,277,299,259,368.183,105.94699999999995,66.87299999999993,31.983999999999924,169,191,286,299
92,IRMISCH Erik,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
140,LANCETT-EDWARDS Josh *,1,42.179,"['0:56.965', '7:53.085', '8:35.827', '9:09.407', '9:36.840']",0:56.965,7:53.085,8:35.827,9:09.407,9:36.840,56.965,473.085,515.827,549.407,576.84,"[56.965, 416.12, 42.74200000000002, 33.58000000000004, 27.432999999999993]",56.965,416.12,42.74200000000002,33.58000000000004,27.432999999999993,300,279,220,218,215,300,285,206,215,231,237,519.875,103.75500000000005,61.013000000000034,27.432999999999993,215,185,214,231
140,LANCETT-EDWARDS Josh *,2,36.345,"['0:53.274', '5:07.310', '7:40.950', '8:36.074', '9:25.621', '9:25.621', '9:25.621', '9:25.621', '9:25.621']",0:53.274,5:07.310,7:40.950,8:36.074,9:25.621,53.274,307.31,460.95,516.074,565.621,"[53.274, 254.036, 153.64, 55.12399999999997, 49.547000000000025, 0.0, 0.0, 0.0, 0.0]",53.274,254.036,153.64,55.12399999999997,49.547000000000025,279,202,209,211,212,279,206,244,303,317,314,512.347,258.311,104.67099999999999,49.547000000000025,214,238,302,317
140,LANCETT-EDWARDS Josh *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
43,A'HERN Kye,1,43.689,"['0:49.918', '2:47.547', '8:36.519', '9:09.155', '9:34.561']",0:49.918,2:47.547,8:36.519,9:09.155,9:34.561,49.918,167.547,516.519,549.155,574.561,"[49.918, 117.62899999999999, 348.972, 32.63599999999997, 25.406000000000063]",49.918,117.62899999999999,348.972,32.63599999999997,25.406000000000063,120,46,221,217,214,120,53,279,119,68,100,524.643,407.014,58.04200000000003,25.406000000000063,216,265,84,68
43,A'HERN Kye,2,45.541,"['1:48.365', '7:53.515', '8:30.805', '9:01.645', '9:26.324', '9:26.324', '9:26.324', '9:26.324', '9:26.324']",1:48.365,7:53.515,8:30.805,9:01.645,9:26.324,108.36500000000001,473.515,510.805,541.645,566.324,"[108.36500000000001, 365.15, 37.29000000000002, 30.839999999999975, 24.678999999999974, 0.0, 0.0, 0.0, 0.0]",108.36500000000001,365.15,37.29000000000002,30.839999999999975,24.678999999999974,311,280,219,216,213,311,269,68,21,43,9,457.95899999999995,92.80899999999997,55.51899999999995,24.678999999999974,199,21,21,43
43,A'HERN Kye,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
67,HOLGUIN VILLA Sebastian *,1,41.763,"['0:50.955', '5:58.302', '8:58.440', '9:32.373', '10:01.615', '10:01.615', '10:01.615', '10:01.615', '10:01.615']",0:50.955,5:58.302,8:58.440,9:32.373,10:01.615,50.955,358.302,538.44,572.373,601.615,"[50.955, 307.34700000000004, 180.13800000000003, 33.93299999999999, 29.241999999999962, 0.0, 0.0, 0.0, 0.0]",50.955,307.34700000000004,180.13800000000003,33.93299999999999,29.241999999999962,185,239,225,223,219,185,244,253,240,287,257,550.66,243.313,63.174999999999955,29.241999999999962,219,235,258,287
67,HOLGUIN VILLA Sebastian *,2,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
67,HOLGUIN VILLA Sebastian *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
123,GUILLAMóN FABREGAT Juan *,1,40.77,"['0:53.821', '7:44.057', '17:05.695', '17:48.765', '19:09.115']",0:53.821,7:44.057,17:05.695,17:48.765,19:09.115,53.821,464.057,1025.695,1068.765,1149.115,"[53.821, 410.236, 561.6379999999999, 43.070000000000164, 80.34999999999991]",53.821,410.236,561.6379999999999,43.070000000000164,80.34999999999991,286,276,287,288,285,286,281,298,299,325,288,1095.294,685.058,123.42000000000007,80.34999999999991,285,286,306,325
123,GUILLAMóN FABREGAT Juan *,2,41.403,"['0:53.376', '10:32.305', '15:10.257', '15:45.437', '16:18.610']",0:53.376,10:32.305,15:10.257,15:45.437,16:18.610,53.376,632.305,910.257,945.437,978.61,"[53.376, 578.929, 277.952, 35.180000000000064, 33.173]",53.376,578.929,277.952,35.180000000000064,33.173,281,307,278,278,271,281,310,273,281,304,268,925.234,346.30500000000006,68.35300000000007,33.173,272,257,289,304
123,GUILLAMóN FABREGAT Juan *,3,26.258,"['0:52.579', '5:45.707', '9:25.951', '10:28.650', '10:28.650', '10:28.650', '10:28.650', '10:28.650']",0:52.579,5:45.707,9:25.951,10:28.650,10:28.650,52.579,345.707,565.951,628.65,628.65,"[52.579, 293.128, 220.24400000000003, 62.698999999999955, 0.0, 0.0, 0.0, 0.0]",52.579,293.128,220.24400000000003,62.698999999999955,0.0,261,235,231,231,222,261,240,264,311,9,333,576.071,282.943,62.698999999999955,0.0,223,244,253,9
134,CARR Lewis *,1,43.929,"['0:52.163', '5:30.568', '10:28.054', '11:01.411', '11:28.367']",0:52.163,5:30.568,10:28.054,11:01.411,11:28.367,52.163,330.568,628.054,661.411,688.367,"[52.163, 278.405, 297.486, 33.35699999999997, 26.956000000000017]",52.163,278.405,297.486,33.35699999999997,26.956000000000017,247,223,237,235,229,247,226,276,189,206,83,636.204,357.799,60.31299999999999,26.956000000000017,232,260,192,206
134,CARR Lewis *,2,43.742,"['3:02.493', '6:21.512', '30:13.594', '30:46.919', '31:14.245', '11:28.367', '11:28.367', '11:28.367', '11:28.367']",3:02.493,6:21.512,30:13.594,30:46.919,31:14.245,182.493,381.512,1813.594,1846.919,1874.245,"[182.493, 199.019, 1432.082, 33.325000000000045, 27.325999999999794, -1185.878, 0.0, 0.0, 0.0]",182.493,199.019,1432.082,33.325000000000045,27.325999999999794,330,247,327,326,316,330,166,337,184,224,94,1691.752,1492.733,60.65099999999984,27.325999999999794,314,321,202,224
134,CARR Lewis *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
53,BANDEIRA Gonçalo *,1,43.531,"['0:50.066', '4:48.850', '12:25.992', '12:58.087', '13:24.757']",0:50.066,4:48.850,12:25.992,12:58.087,13:24.757,50.066,288.85,745.992,778.087,804.757,"[50.066, 238.78400000000002, 457.14199999999994, 32.09500000000003, 26.66999999999996]",50.066,238.78400000000002,457.14199999999994,32.09500000000003,26.66999999999996,131,187,259,252,247,131,193,289,72,181,117,754.6909999999999,515.9069999999999,58.764999999999986,26.66999999999996,251,270,116,181
53,BANDEIRA Gonçalo *,2,40.223,"['0:50.103', '8:23.858', '9:02.575', '11:12.320', '11:40.119']",0:50.103,8:23.858,9:02.575,11:12.320,11:40.119,50.103,503.858,542.575,672.32,700.119,"[50.103, 453.755, 38.71700000000004, 129.745, 27.798999999999978]",50.103,453.755,38.71700000000004,129.745,27.798999999999978,134,286,227,237,232,134,291,130,328,249,302,650.0160000000001,196.26100000000002,157.54399999999998,27.798999999999978,235,219,315,249
53,BANDEIRA Gonçalo *,3,44.832,"['0:51.158', '6:49.171', '13:53.828', '14:25.602', '14:50.666', '11:40.119', '11:40.119', '11:40.119', '11:40.119']",0:51.158,6:49.171,13:53.828,14:25.602,14:50.666,51.158,409.171,833.828,865.602,890.6659999999999,"[51.158, 358.013, 424.657, 31.774, 25.063999999999965, -190.5469999999999, 0.0, 0.0, 0.0]",51.158,358.013,424.657,31.774,25.063999999999965,199,260,271,269,262,199,266,282,45,54,29,839.5079999999999,481.49499999999995,56.837999999999965,25.063999999999965,265,268,36,54
19,CRAIK George Ethan *,1,43.636,"['0:49.199', '8:20.312', '11:06.836', '11:39.179', '12:06.424']",0:49.199,8:20.312,11:06.836,11:39.179,12:06.424,49.199,500.312,666.836,699.179,726.424,"[49.199, 451.113, 166.524, 32.34299999999996, 27.245000000000005]",49.199,451.113,166.524,32.34299999999996,27.245000000000005,66,283,242,241,236,66,289,249,94,221,105,677.225,226.11199999999997,59.587999999999965,27.245000000000005,238,231,159,221
19,CRAIK George Ethan *,2,42.883,"['0:50.123', '6:54.307', '13:57.903', '14:30.206', '14:55.701', '12:06.424', '12:06.424', '12:06.424', '12:06.424']",0:50.123,6:54.307,13:57.903,14:30.206,14:55.701,50.123,414.307,837.903,870.206,895.701,"[50.123, 364.184, 423.596, 32.303, 25.495000000000005, -169.27700000000004, 0.0, 0.0, 0.0]",50.123,364.184,423.596,32.303,25.495000000000005,137,261,272,271,264,137,268,281,90,73,174,845.578,481.394,57.798,25.495000000000005,266,267,69,73
19,CRAIK George Ethan *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
28,HATTON Charlie,1,45.255,"['0:49.742', '5:23.066', '12:37.666', '13:09.551', '13:35.244']",0:49.742,5:23.066,12:37.666,13:09.551,13:35.244,49.742,323.066,757.6659999999999,789.551,815.244,"[49.742, 273.32399999999996, 434.59999999999997, 31.885000000000105, 25.692999999999984]",49.742,273.32399999999996,434.59999999999997,31.885000000000105,25.692999999999984,107,212,262,255,250,107,219,283,50,90,15,765.5020000000001,492.17800000000005,57.57800000000009,25.692999999999984,253,269,58,90
28,HATTON Charlie,2,45.312,"['0:48.667', '3:41.014', '11:36.421', '12:08.190', '12:33.796']",0:48.667,3:41.014,11:36.421,12:08.190,12:33.796,48.667,221.014,696.421,728.19,753.796,"[48.667, 172.347, 475.40700000000004, 31.769000000000005, 25.605999999999995]",48.667,172.347,475.40700000000004,31.769000000000005,25.605999999999995,40,140,247,246,240,40,148,292,44,81,13,705.129,532.782,57.375,25.605999999999995,243,275,52,81
28,HATTON Charlie,3,43.088,"['7:51.882', '13:56.024', '14:32.673', '15:05.374', '15:31.549', '12:33.796', '12:33.796', '12:33.796', '12:33.796']",7:51.882,13:56.024,14:32.673,15:05.374,15:31.549,471.882,836.024,872.673,905.374,931.549,"[471.882, 364.142, 36.649, 32.70100000000002, 26.174999999999955, -177.75299999999993, 0.0, 0.0, 0.0]",471.882,364.142,36.649,32.70100000000002,26.174999999999955,342,324,276,276,268,342,267,43,123,135,150,459.667,95.52499999999998,58.875999999999976,26.174999999999955,200,59,120,135
122,JULIAN Steiner,1,42.679,"['0:52.699', '11:36.733', '12:18.508', '12:53.208', '13:18.505']",0:52.699,11:36.733,12:18.508,12:53.208,13:18.505,52.699,696.733,738.508,773.208,798.505,"[52.699, 644.034, 41.77500000000009, 34.69999999999993, 25.297000000000025]",52.699,644.034,41.77500000000009,34.69999999999993,25.297000000000025,264,319,255,250,244,264,321,205,270,65,192,745.806,101.77200000000005,59.99699999999996,25.297000000000025,248,166,180,65
122,JULIAN Steiner,2,36.567,"['0:52.022', '2:59.051', '3:39.796', '5:47.679', '13:18.505', '13:18.505', '13:18.505', '13:18.505']",0:52.022,2:59.051,3:39.796,5:47.679,13:18.505,52.022,179.051,219.796,347.679,798.505,"[52.022, 127.029, 40.745000000000005, 127.88299999999998, 450.826, 0.0, 0.0, 0.0]",52.022,127.029,40.745000000000005,127.88299999999998,450.826,242,106,94,143,244,242,120,196,327,326,313,746.483,619.454,578.7090000000001,450.826,249,282,326,326
122,JULIAN Steiner,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
54,CONNELLY Jackson *,1,42.73,"['1:10.435', '7:47.157', '12:22.442', '12:56.294', '13:24.714']",1:10.435,7:47.157,12:22.442,12:56.294,13:24.714,70.435,467.157,742.442,776.294,804.7139999999999,"[70.435, 396.722, 275.285, 33.851999999999975, 28.41999999999996]",70.435,396.722,275.285,33.851999999999975,28.41999999999996,303,278,256,251,246,303,279,270,230,269,187,734.279,337.55699999999996,62.271999999999935,28.41999999999996,247,253,242,269
54,CONNELLY Jackson *,2,42.959,"['0:50.692', '6:44.984', '18:23.974', '18:57.530', '19:23.366', '13:24.714', '13:24.714', '13:24.714', '13:24.714']",0:50.692,6:44.984,18:23.974,18:57.530,19:23.366,50.692,404.984,1103.974,1137.53,1163.366,"[50.692, 354.292, 698.99, 33.55600000000004, 25.836000000000013, -358.65200000000004, 0.0, 0.0, 0.0]",50.692,354.292,698.99,33.55600000000004,25.836000000000013,172,257,297,295,287,172,261,304,213,106,165,1112.674,758.3820000000001,59.39200000000005,25.836000000000013,288,290,146,106
54,CONNELLY Jackson *,3,0.0,[],,,,,,,,,,,"[None, None, None, None, None]",,,,,,343,343,342,341,327,343,343,342,341,327,343,,,,,327,327,327,327
78,MENOYO BUSQUETS Pau *,1,43.062,"['0:50.826', '11:00.853', '12:25.345', '12:58.088', '13:25.046']",0:50.826,11:00.853,12:25.345,12:58.088,13:25.046,50.826,660.853,745.345,778.088,805.046,"[50.826, 610.0269999999999, 84.49200000000008, 32.74299999999994, 26.958000000000084]",50.826,610.0269999999999,84.49200000000008,32.74299999999994,26.958000000000084,179,312,258,253,248,179,315,226,124,207,152,754.22,144.1930000000001,59.70100000000002,26.958000000000084,250,211,168,207
